datetime,outflow,inflow
2014-01-17,0.45223140419712,0.23404958638272
2014-01-18,0.49388429668896,-0.28363636315872
2014-01-19,0.5256198338256,0.43438016455775996
2014-01-20,0.55338842882016,0.12495867747552
2014-01-21,0.63074380059072,0.06347107427328
2014-01-22,0.70016528807712,-0.01785123963936
2014-01-23,0.6842975195088,0.30347107386912
2014-01-24,0.71008264343232,0.21421487567232
2014-01-25,0.7537190069952,0.21024793353024
2014-01-26,0.7537190069952,0.15272727247008
2014-01-27,0.7874380152028799,-0.2181818178144
2014-01-28,0.84495867626304,0.04561983463392
2014-01-29,0.79537189948704,0.04363636356288
2014-01-30,0.75966942020832,-0.01586776856832
2014-01-31,0.70016528807712,0.41256198277632
2014-02-01,0.6743801641536,0.10710743783616
2014-02-02,0.60694214773824,0.53752066025184
2014-02-03,0.58115702381472,0.2578512392352
2014-02-04,0.55933884203328,-0.04760330570496
2014-02-05,0.49586776775999997,0.07140495855744
2014-02-06,0.347107437432,0.51966942061248
2014-02-07,0.22413223102752,0.3867768588528
2014-02-08,0.16462809889632,4.86743800833216
2014-02-09,0.14876033032799998,7.62446279707776
2014-02-10,0.21223140460127998,3.00099173048352
2014-02-11,0.21619834674336,0.9004958662521599
2014-02-12,0.20628099138816,0.58314049488576
2014-02-13,0.19636363603296,-0.22214875995647998
2014-02-14,0.1785123963936,0.22016528888543999
2014-02-15,0.19239669389088,0.09123966926784
2014-02-16,0.198347107104,0.2082644624592
2014-02-17,0.198347107104,0.38082644563968
2014-02-18,0.198347107104,-0.06545454534431999
2014-02-19,0.25190082602207997,0.30347107386912
2014-02-20,0.22214875995647998,0.32528925565056
2014-02-21,0.198347107104,-0.055537189989119995
2014-02-22,0.198347107104,0.24991735495104
2014-02-23,0.198347107104,-0.00396694214208
2014-02-24,0.198347107104,0.14876033032799998
2014-02-25,0.198347107104,0.1190082642624
2014-02-26,0.2181818178144,1.47173553471168
2014-02-27,0.18049586746464,1.81090908785952
2014-02-28,0.10512396676512,5.0003305700918395
2014-03-01,0.14082644604384,3.08231404439616
2014-03-02,0.1884297517488,1.36661156794656
2014-03-03,0.2280991731696,1.54909090648224
2014-03-04,0.2380165285248,0.07338842962848
2014-03-05,0.2380165285248,1.43008264221984
2014-03-06,0.2380165285248,0.62082644523552
2014-03-07,0.2380165285248,1.1702479319135999
2014-03-08,0.22611570209856,0.9818181801647999
