datetime,FOL_INFLOW_CFS,FOL_OUTFLOW_CFS,FOL_STORAGE_AF,FOL_EVAP_CFS,FOL_TOC STO_AF,FOL_RES ELE_FEET
2017-08-12,2402,3819,841546,111,977000,453.48
2017-08-13,2062,3898,837679,114,977000,453.11
2017-08-14,1700,4020,832892,93,977000,452.65
2017-08-15,1683,3850,828423,86,977000,452.22
2017-08-16,1727,3787,824174,82,977000,451.81
2017-08-17,2178,4114,820144,96,977000,451.42
2017-08-18,2194,3921,816528,96,977000,451.07
2017-08-19,2443,3906,813443,92,977000,450.77
2017-08-20,2533,3843,810670,88,977000,450.50
2017-08-21,2158,3744,807384,71,977000,450.18
2017-08-22,2312,3992,803902,75,977000,449.84
2017-08-23,2818,3797,801758,102,977000,449.63
2017-08-24,2591,3988,798798,95,977000,449.34
2017-08-25,2282,3686,795838,88,977000,449.05
2017-08-26,2849,3782,793807,91,977000,448.85
2017-08-27,2764,3877,791373,114,977000,448.61
2017-08-28,2529,4052,788127,114,977000,448.29
2017-08-29,2419,3943,784884,111,977000,447.97
2017-08-30,2098,3779,781357,97,977000,447.62
2017-08-31,2026,3745,777729,110,977000,447.26
2017-09-01,2224,4129,773707,123,977000,446.86
2017-09-02,2410,4010,770304,116,977000,446.52
2017-09-03,2355,3922,767000,99,977000,446.19
2017-09-04,1970,3642,763507,89,977000,445.84
2017-09-05,1732,3929,759032,59,977000,445.39
2017-09-06,1654,3521,755153,89,977000,445.00
2017-09-07,2088,4065,751101,66,977000,444.59
2017-09-08,2275,3808,747938,62,977000,444.27
2017-09-09,2143,3908,744288,75,977000,443.90
2017-09-10,2145,3832,740753,95,977000,443.54
2017-09-11,2079,4058,736628,101,977000,443.12
2017-09-12,2240,3770,733401,97,977000,442.79
2017-09-13,2207,3602,730473,81,977000,442.49
2017-09-14,1928,3608,727058,42,977000,442.14
2017-09-15,1885,3800,723171,45,977000,441.74
2017-09-16,1958,3859,719292,55,977000,441.34
2017-09-17,1832,3763,715321,71,977000,440.93
2017-09-18,1608,3870,710696,70,977000,440.45
2017-09-19,1850,3866,706553,73,977000,440.02
2017-09-20,1792,3765,702532,54,977000,439.60
2017-09-21,1678,2348,701096,54,977000,439.45
2017-09-22,1635,4031,696219,63,977000,438.94
2017-09-23,1789,3795,692132,54,977000,438.51
2017-09-24,1677,3813,687759,69,977000,438.05
2017-09-25,1498,3816,683036,63,977000,437.55
2017-09-26,2133,4068,679072,63,977000,437.13
2017-09-27,2000,3628,675689,78,977000,436.77
2017-09-28,1814,3723,671753,75,977000,436.35
2017-09-29,2098,3737,668379,62,977000,435.99
2017-09-30,1599,3836,663819,62,977000,435.50
2017-10-01,1405,3665,659165,86,968837,435.00
2017-10-02,1234,3856,653806,80,960673,434.42
2017-10-03,839,3379,648641,64,952510,433.86
2017-10-04,802,3376,643414,61,944347,433.29
2017-10-05,588,3371,637750,73,936184,432.67
2017-10-06,1016,2935,633836,54,928020,432.24
2017-10-07,1052,3011,629844,54,919857,431.80
2017-10-08,1077,3088,625688,84,911694,431.34
2017-10-09,1058,2911,621899,57,903531,430.92
2017-10-10,987,3049,617685,63,895367,430.45
2017-10-11,827,2672,613919,54,887204,430.03
2017-10-12,866,2835,609914,50,879041,429.58
2017-10-13,1422,2715,607245,53,870878,429.28
2017-10-14,1396,2327,605288,56,862714,429.06
2017-10-15,1594,2436,603519,50,854551,428.86
2017-10-16,1425,2217,601842,53,846388,428.67
2017-10-17,1471,2714,599283,47,838224,428.38
2017-10-18,960,2378,596371,50,830061,428.05
2017-10-19,519,2336,592692,38,821898,427.63
2017-10-20,960,2457,589717,3,813735,427.29
2017-10-21,1225,2296,587529,32,805571,427.04
2017-10-22,1442,2540,585270,41,797408,426.78
2017-10-23,1256,2193,583360,26,789245,426.56
2017-10-24,810,2441,580062,32,781082,426.18
2017-10-25,869,2438,576865,43,772918,425.81
2017-10-26,792,2575,573250,40,764755,425.39
2017-10-27,838,2533,569808,40,756592,424.99
2017-10-28,915,2547,566480,46,748429,424.60
2017-10-29,940,2503,563323,29,740265,424.23
2017-10-30,766,2450,559922,31,732102,423.83
2017-10-31,574,2043,556962,23,723939,423.48
2017-11-01,569,2677,552735,23,715776,422.98
2017-11-02,645,2403,549215,17,707612,422.56
2017-11-03,631,2299,545863,22,699449,422.16
2017-11-04,1018,2239,543442,0,691286,421.87
2017-11-05,984,2114,541200,0,683122,421.60
2017-11-06,1076,2268,538792,22,674959,421.31
2017-11-07,728,2336,535559,22,666796,420.92
2017-11-08,711,2399,532184,14,658633,420.51
2017-11-09,1148,2808,528892,0,650469,420.11
2017-11-10,2012,2299,528316,3,642306,420.04
2017-11-11,2250,2319,528152,14,634143,420.02
2017-11-12,1791,2353,527009,14,625980,419.88
2017-11-13,1863,2397,525949,0,617816,419.75
2017-11-14,1783,2180,525133,14,609653,419.65
2017-11-15,1996,1955,525215,0,601490,419.66
2017-11-16,11635,1921,544439,22,593326,421.99
2017-11-17,12310,2144,564603,0,585163,424.38
2017-11-18,5196,1954,571012,11,577000,425.13
2017-11-19,3538,2222,573594,14,577000,425.43
2017-11-20,3168,2297,575315,3,577000,425.63
2017-11-21,3820,2121,578674,6,577000,426.02
2017-11-22,3830,2158,581972,9,577000,426.40
2017-11-23,3486,2605,583707,6,577000,426.60
2017-11-24,3381,1968,586485,12,577000,426.92
2017-11-25,2979,2179,588054,9,577000,427.10
2017-11-26,3696,2284,590854,0,577000,427.42
2017-11-27,7331,2192,601048,0,577000,428.58
2017-11-28,5657,2425,607423,18,577000,429.30
2017-11-29,4665,2007,612671,12,577000,429.89
2017-11-30,3827,2734,614816,12,577000,430.13
2017-12-01,3653,3099,615892,12,577000,430.25
2017-12-02,3509,3726,615443,9,577000,430.20
2017-12-03,3531,3597,615264,24,577000,430.18
2017-12-04,2884,3745,613472,42,577000,429.98
2017-12-05,3088,3695,612227,21,577000,429.84
2017-12-06,3049,3797,610714,15,577000,429.67
2017-12-07,3078,3783,609291,12,577000,429.51
2017-12-08,3183,3527,608579,15,577000,429.43
2017-12-09,2933,3638,607156,12,577000,429.27
2017-12-10,2787,3582,605555,12,577000,429.09
2017-12-11,2800,3814,603519,12,577000,428.86
2017-12-12,2967,3931,601577,15,577000,428.64
2017-12-13,2655,3663,599548,15,577000,428.41
2017-12-14,2691,3527,597871,9,577000,428.22
2017-12-15,2288,3658,595142,6,577000,427.91
2017-12-16,2339,3698,592342,53,577000,427.59
2017-12-17,2472,3952,589367,20,577000,427.25
2017-12-18,2503,3457,587442,17,577000,427.03
2017-12-19,2593,3507,585617,6,577000,426.82
2017-12-20,2575,3713,583360,0,577000,426.56
2017-12-21,2187,3740,580062,110,577000,426.18
2017-12-22,1856,3566,576606,32,577000,425.78
2017-12-23,2016,3578,573508,0,577000,425.42
2017-12-24,1854,3326,570582,3,577000,425.08
2017-12-25,1679,3489,566992,0,577000,424.66
2017-12-26,2115,3744,563749,6,577000,424.28
2017-12-27,1961,3538,560599,11,577000,423.91
2017-12-28,1705,3572,556878,9,577000,423.47
2017-12-29,1598,3636,552819,8,577000,422.99
2017-12-30,1668,3769,548629,11,577000,422.49
2017-12-31,1433,3197,545109,11,577000,422.07
2018-01-01,1450,3661,540702,11,577000,421.54
2018-01-02,1707,2911,538293,11,577000,421.25
2018-01-03,1712,2298,537131,0,577000,421.11
2018-01-04,2226,2634,536300,11,577000,421.01
2018-01-05,1587,1919,535641,0,577000,420.93
2018-01-06,2786,2328,536549,0,577000,421.04
2018-01-07,3093,1705,539290,6,577000,421.37
2018-01-08,3460,2330,541532,0,577000,421.64
2018-01-09,10769,1199,560514,0,577000,423.90
2018-01-10,7623,3144,569381,9,577000,424.94
2018-01-11,5346,2872,574283,3,577000,425.51
2018-01-12,3937,3014,576090,12,577000,425.72
2018-01-13,3616,2786,577725,6,577000,425.91
2018-01-14,3003,2780,578156,6,577000,425.96
2018-01-15,2607,3125,577123,3,577000,425.84
2018-01-16,2783,2566,577553,0,577000,425.89
2018-01-17,3352,3002,578242,3,577000,425.97
2018-01-18,2762,2762,578242,0,577000,425.97
2018-01-19,3737,2980,579715,14,577000,426.14
2018-01-20,2917,2938,579628,23,577000,426.13
2018-01-21,2766,2743,579628,23,577000,426.13
2018-01-22,2933,2626,580236,0,577000,426.20
2018-01-23,2993,3069,580062,12,577000,426.18
2018-01-24,2900,2637,580583,0,577000,426.24
2018-01-25,3882,2832,582666,0,577000,426.48
2018-01-26,3571,3040,583707,6,577000,426.60
2018-01-27,3088,3027,583794,17,577000,426.61
2018-01-28,2693,2722,583707,15,577000,426.60
2018-01-29,2638,3023,582926,9,577000,426.51
2018-01-30,3023,3142,582666,12,577000,426.48
2018-01-31,2817,3155,581972,12,577000,426.40
2018-02-01,2276,2740,581017,17,577000,426.29
2018-02-02,2598,2931,580323,17,577000,426.21
2018-02-03,2778,2893,580062,17,577000,426.18
2018-02-04,2611,2941,579368,20,577000,426.10
2018-02-05,2152,3047,577553,20,577000,425.89
2018-02-06,2172,3485,574885,32,577000,425.58
2018-02-07,2629,2814,574455,32,579381,425.53
2018-02-08,2307,2718,573594,23,581762,425.43
2018-02-09,2224,2895,572217,23,584143,425.27
2018-02-10,2113,3054,570237,57,586524,425.04
2018-02-11,2550,3584,568186,0,588905,424.80
2018-02-12,2262,3073,566565,6,591286,424.61
2018-02-13,1979,2905,564688,20,593667,424.39
2018-02-14,1663,3141,561701,28,596048,424.04
2018-02-15,1480,3156,558315,31,598429,423.64
2018-02-16,1663,2833,555948,23,600810,423.36
2018-02-17,1707,2148,555017,28,603190,423.25
2018-02-18,1587,2357,553410,40,605571,423.06
2018-02-19,1441,2556,551143,28,607952,422.79
2018-02-20,1761,2666,549299,25,610333,422.57
2018-02-21,1568,2768,546869,25,612714,422.28
2018-02-22,1288,2753,543941,11,615095,421.93
2018-02-23,1604,2715,541698,20,617476,421.66
2018-02-24,1492,3061,538542,22,619857,421.28
2018-02-25,1420,3101,535147,31,622238,420.87
2018-02-26,1468,2671,532760,0,624619,420.58
2018-02-27,1428,3190,529222,22,627000,420.15
2018-02-28,1380,2847,526275,19,629381,419.79
2018-03-01,2482,2975,525297,0,631762,419.67
2018-03-02,2884,1816,527416,0,634143,419.93
2018-03-03,3033,2322,528810,8,636524,420.10
2018-03-04,2781,2017,530291,17,638905,420.28
2018-03-05,2171,1739,531114,17,641286,420.38
2018-03-06,2058,1947,531279,28,643667,420.40
2018-03-07,2053,1859,531608,28,646048,420.44
2018-03-08,2193,1930,532102,14,648429,420.50
2018-03-09,2015,1918,532267,14,650810,420.52
2018-03-10,2240,1936,532843,14,653191,420.59
2018-03-11,2455,1929,533830,28,655572,420.71
2018-03-12,2414,2009,534571,31,657952,420.80
2018-03-13,5736,1808,542363,0,660333,421.74
2018-03-14,14536,1775,567674,0,654840,424.74
2018-03-15,9873,1527,584228,0,647597,426.66
2018-03-16,14498,1190,610358,134,632535,429.63
2018-03-17,9830,1995,625869,15,628633,431.36
2018-03-18,6575,1797,635292,27,633753,432.40
2018-03-19,5176,1603,642313,33,639325,433.17
2018-03-20,6220,2010,650664,0,641807,434.08
2018-03-21,12527,4581,666424,0,621331,435.78
2018-03-22,52161,5823,758335,0,638121,445.32
2018-03-23,33191,6930,810362,31,644067,450.47
2018-03-24,17719,8506,828631,3,640032,452.24
2018-03-25,12418,9607,834139,34,644824,452.77
2018-03-26,9931,9757,834347,69,650957,452.79
2018-03-27,7875,10028,829982,48,657478,452.37
2018-03-28,7401,9708,825310,48,663921,451.92
2018-03-29,8206,9758,822108,62,670486,451.61
2018-03-30,7916,9629,818595,58,676900,451.27
2018-03-31,8091,8978,816735,51,683356,451.09
2018-04-01,8152,8035,816838,65,689755,451.10
2018-04-02,7759,7632,816942,75,696224,451.11
2018-04-03,7857,7844,816838,65,702786,451.10
2018-04-04,8150,9569,813956,34,709375,450.82
2018-04-05,9142,15213,801860,27,715095,449.64
2018-04-06,12326,23069,780551,0,687196,447.54
2018-04-07,33706,24815,798186,0,678408,449.28
2018-04-08,21218,23778,792995,57,684042,448.77
2018-04-09,13806,19674,781256,50,689676,447.61
2018-04-10,12485,15746,774709,40,695310,446.96
2018-04-11,12327,13031,773307,3,700944,446.82
2018-04-12,10993,11000,773207,43,706577,446.81
2018-04-13,9486,9328,773407,57,712211,446.83
2018-04-14,8899,8392,774308,53,717845,446.92
2018-04-15,7798,7070,775613,70,723479,447.05
2018-04-16,8281,5972,780148,23,729113,447.50
2018-04-17,7921,5646,784581,40,734746,447.94
2018-04-18,6689,4772,788330,27,740380,448.31
2018-04-19,5710,4224,791170,54,746014,448.59
2018-04-20,6202,3685,796042,61,751648,449.07
2018-04-21,6062,3833,800329,68,757282,449.49
2018-04-22,6412,3033,806870,81,762916,450.13
2018-04-23,6813,2596,815086,75,768549,450.93
2018-04-24,7376,2417,824794,65,774183,451.87
2018-04-25,6402,2450,832476,79,779817,452.61
2018-04-26,6516,2591,840083,90,785451,453.34
2018-04-27,6350,3070,846458,66,791084,453.95
2018-04-28,6515,2436,854446,52,796718,454.71
2018-04-29,5791,2603,860667,52,802352,455.30
2018-04-30,5648,2721,866376,49,807986,455.84
2018-05-01,5813,1992,873808,74,813620,456.54
2018-05-02,5266,2299,879552,71,819254,457.08
2018-05-03,4412,2028,884147,67,824887,457.51
2018-05-04,4412,2240,888315,71,830521,457.90
2018-05-05,4514,2345,892499,60,836155,458.29
2018-05-06,4116,2095,896367,71,841789,458.65
2018-05-07,4249,2332,900020,75,847422,458.99
2018-05-08,4550,2018,904879,82,853056,459.44
2018-05-09,4782,2075,910064,93,858690,459.92
2018-05-10,4672,3332,912557,83,864324,460.15
2018-05-11,4411,3556,913968,144,869958,460.28
2018-05-12,4106,2787,916357,115,875592,460.50
2018-05-13,3881,2758,918420,83,881225,460.69
2018-05-14,3979,2192,921786,90,886859,461.00
2018-05-15,4217,1891,926262,69,892493,461.41
2018-05-16,4446,2396,930300,14,898127,461.78
2018-05-17,4149,1995,934458,58,903761,462.16
2018-05-18,4183,2060,938519,76,909394,462.53
2018-05-19,4073,1986,942470,95,915028,462.89
2018-05-20,3992,1927,946436,66,920662,463.25
2018-05-21,4124,2386,949746,69,926296,463.55
2018-05-22,3922,2385,952615,91,931930,463.81
2018-05-23,3540,3129,953277,77,937563,463.87
2018-05-24,3435,3296,953387,84,943197,463.88
2018-05-25,4178,3063,955598,0,948831,464.08
2018-05-26,3985,3545,956375,48,954465,464.15
2018-05-27,3359,3770,955487,37,960099,464.07
2018-05-28,3507,3687,954933,99,965732,464.02
2018-05-29,4887,4035,956375,125,971366,464.15
2018-05-30,3670,3478,956486,136,977000,464.16
2018-05-31,3057,3919,954601,88,977000,463.99
2018-06-01,3025,3709,953056,95,977000,463.85
2018-06-02,3760,3939,952504,99,977000,463.80
2018-06-03,3755,3742,952284,124,977000,463.78
2018-06-04,3040,3918,950297,124,977000,463.60
2018-06-05,2622,3959,947429,109,977000,463.34
2018-06-06,2412,3797,944449,117,977000,463.07
2018-06-07,2402,3973,941153,91,977000,462.77
2018-06-08,1858,3685,937312,109,977000,462.42
2018-06-09,2137,3847,933690,116,977000,462.09
2018-06-10,1835,4137,928881,123,977000,461.65
2018-06-11,1683,3944,924188,105,977000,461.22
2018-06-12,2253,3954,920592,112,977000,460.89
2018-06-13,2928,3729,918746,130,977000,460.72
2018-06-14,2434,3618,916140,130,977000,460.48
2018-06-15,2115,3802,912557,119,977000,460.15
2018-06-16,1820,4178,907688,97,977000,459.70
2018-06-17,1793,3613,903907,86,977000,459.35
2018-06-18,1532,4201,898408,103,977000,458.84
2018-06-19,1555,3892,893574,100,977000,458.39
2018-06-20,1433,3852,888529,124,977000,457.92
2018-06-21,1756,3758,884361,99,977000,457.53
2018-06-22,1601,4053,879231,134,977000,457.05
2018-06-23,2139,3810,875615,152,977000,456.71
2018-06-24,1881,3827,871469,144,977000,456.32
2018-06-25,1285,4070,865742,102,977000,455.78
2018-06-26,1718,3838,861301,119,977000,455.36
2018-06-27,1490,3778,856549,108,977000,454.91
2018-06-28,1700,4045,851712,94,977000,454.45
2018-06-29,1506,4367,845831,104,977000,453.89
2018-06-30,1892,4396,840605,131,977000,453.39
2018-07-01,2388,4522,836113,131,977000,452.96
2018-07-02,1715,4745,829878,113,977000,452.36
2018-07-03,1252,4716,822831,89,977000,451.68
2018-07-04,1107,4605,815702,96,977000,450.99
2018-07-05,1444,5239,808000,88,977000,450.24
2018-07-06,1928,5144,801452,85,977000,449.60
2018-07-07,2451,5540,795125,101,977000,448.98
2018-07-08,2315,5112,789344,118,977000,448.41
2018-07-09,2386,5642,782667,110,977000,447.75
2018-07-10,2188,5069,776721,117,977000,447.16
2018-07-11,1840,5272,769703,106,977000,446.46
2018-07-12,2180,5128,763606,126,977000,445.85
2018-07-13,2245,5593,756744,112,977000,445.16
2018-07-14,2204,5170,750607,128,977000,444.54
2018-07-15,2072,5486,743601,118,977000,443.83
2018-07-16,1723,5372,736137,114,977000,443.07
2018-07-17,1754,5277,728912,120,977000,442.33
2018-07-18,1424,5275,721037,119,977000,441.52
2018-07-19,1660,5000,714164,125,977000,440.81
2018-07-20,1594,5510,706169,115,977000,439.98
2018-07-21,1872,5268,699182,127,977000,439.25
2018-07-22,1820,5402,691846,117,977000,438.48
2018-07-23,1773,5289,684641,116,977000,437.72
2018-07-24,2053,5319,677939,113,977000,437.01
2018-07-25,2064,5118,671659,112,977000,436.34
2018-07-26,2136,4898,665959,112,977000,435.73
2018-07-27,1904,5236,659165,93,977000,435.00
2018-07-28,1900,5500,651865,80,977000,434.21
2018-07-29,1752,5111,645064,70,977000,433.47
2018-07-30,1964,5533,637841,73,977000,432.68
2018-07-31,1754,5152,630928,87,977000,431.92
2018-08-01,1684,5639,622887,99,977000,431.03
2018-08-02,1772,5300,615712,89,977000,430.23
2018-08-03,1793,4732,609736,74,977000,429.56
2018-08-04,1666,4787,603342,103,977000,428.84
2018-08-05,1685,4456,597695,76,977000,428.20
2018-08-06,1577,4859,591029,79,977000,427.44
2018-08-07,1891,4631,585443,76,977000,426.80
2018-08-08,1582,4439,579628,75,977000,426.13
2018-08-09,1611,4917,572905,83,977000,425.35
2018-08-10,2083,4104,568698,100,977000,424.86
2018-08-11,1994,4206,564091,111,977000,424.32
2018-08-12,1750,4173,559077,105,977000,423.73
2018-08-13,1835,4272,554002,122,977000,423.13
2018-08-14,1559,4146,548713,79,977000,422.50
2018-08-15,1403,3815,543775,78,977000,421.91
2018-08-16,1378,3854,538709,78,977000,421.30
2018-08-17,1428,3179,535065,86,977000,420.86
2018-08-18,1675,3127,532020,83,977000,420.49
2018-08-19,1675,3368,528481,91,977000,420.06
2018-08-20,1472,3565,524155,88,977000,419.53
2018-08-21,1309,3216,520242,66,977000,419.05
2018-08-22,1119,2853,516683,60,977000,418.61
2018-08-23,1459,2702,514098,60,977000,418.29
2018-08-24,1453,2577,511755,57,977000,418.00
2018-08-25,2108,2374,511115,57,977000,417.92
2018-08-26,2336,2664,510314,76,977000,417.82
2018-08-27,1807,2434,508954,59,977000,417.65
2018-08-28,1951,2457,507833,59,977000,417.51
2018-08-29,1787,2327,506632,65,977000,417.36
2018-08-30,2058,2082,506472,57,977000,417.34
2018-08-31,2091,2158,506232,54,977000,417.31
2018-09-01,1840,2299,505192,65,977000,417.18
2018-09-02,2111,2243,504792,70,977000,417.13
2018-09-03,1896,2187,504071,72,977000,417.04
2018-09-04,1851,2102,503434,70,977000,416.96
2018-09-05,1554,2084,502244,70,977000,416.81
2018-09-06,1105,2269,499787,75,977000,416.50
2018-09-07,1359,1850,498676,69,977000,416.36
2018-09-08,1285,2292,496536,72,977000,416.09
2018-09-09,1612,2022,495586,69,977000,415.97
2018-09-10,1626,2185,494330,74,977000,415.81
2018-09-11,1426,2060,492916,79,977000,415.63
2018-09-12,1613,2149,491738,58,977000,415.48
2018-09-13,1399,2019,490403,53,977000,415.31
2018-09-14,1634,2134,489303,55,977000,415.17
2018-09-15,1849,2098,488675,68,977000,415.09
2018-09-16,1683,2183,487579,53,977000,414.95
2018-09-17,1698,2153,486568,55,977000,414.82
2018-09-18,1547,1929,485712,50,977000,414.71
2018-09-19,1628,2114,484623,63,977000,414.57
2018-09-20,1354,2040,483144,60,977000,414.38
2018-09-21,1467,2222,481511,68,977000,414.17
2018-09-22,1634,2040,480577,65,977000,414.05
2018-09-23,1496,2174,479109,62,977000,413.86
2018-09-24,1427,2253,477337,67,977000,413.63
2018-09-25,1307,2138,475565,62,977000,413.40
2018-09-26,1011,2117,473254,59,977000,413.10
2018-09-27,1096,2033,471262,67,977000,412.84
2018-09-28,1215,1997,469583,64,977000,412.62
2018-09-29,1220,1925,468057,64,977000,412.42
2018-09-30,1311,1847,466912,41,977000,412.27
2018-10-01,1299,2102,465234,43,968667,412.05
2018-10-02,973,1689,463719,48,960333,411.85
2018-10-03,1516,1859,462963,38,952000,411.75
2018-10-04,774,1841,460847,0,943667,411.47
2018-10-05,999,1804,459185,33,935333,411.25
2018-10-06,1035,1739,457674,58,927000,411.05
2018-10-07,1028,1744,456099,78,918667,410.84
2018-10-08,888,1753,454304,40,910333,410.60
2018-10-09,705,1820,451984,55,902000,410.29
2018-10-10,658,1911,449445,27,893667,409.95
2018-10-11,671,2172,446409,30,885333,409.54
2018-10-12,937,1756,444706,40,877000,409.31
2018-10-13,922,1922,442633,45,868667,409.03
2018-10-14,982,1852,440800,54,860333,408.78
2018-10-15,841,1816,438750,59,852000,408.50
2018-10-16,552,2070,435675,32,843667,408.08
2018-10-17,504,1854,432916,41,835333,407.70
2018-10-18,492,1913,430020,39,827000,407.30
2018-10-19,750,1879,427704,39,818667,406.98
2018-10-20,819,1825,425627,41,810333,406.69
2018-10-21,768,1796,423550,19,802000,406.40
2018-10-22,746,2075,420900,7,793667,406.03
2018-10-23,544,2213,417570,10,785333,405.56
2018-10-24,469,1816,414879,10,777000,405.18
