datetime,storage,elevation,outflow,inflow,evap,Tair
2008-04-10,470.728,412.77,1419.0,2003.0,46.0,63.6538461538
2008-04-11,473.099,413.08,1265.0,2501.0,41.0,71.4130434783
2008-04-12,475.95,413.45,1295.0,2786.0,54.0,78.7692307692
2008-04-13,479.726,413.94,1375.0,3336.0,57.0,86.6818181818
2008-04-14,483.845,414.47,1744.0,3871.0,50.0,56.6
2008-04-15,487.423,414.93,1425.0,3276.0,47.0,48.7391304348
2008-04-16,490.638,415.34,1522.0,3191.0,48.0,59.1481481481
2008-04-17,493.701,415.73,1482.0,3074.0,48.0,64.1578947368
2008-04-18,497.011,416.15,1485.0,3210.0,56.0,67.2222222222
2008-04-19,500.817,416.63,1429.0,3399.0,51.0,50.1818181818
2008-04-20,503.513,416.97,1477.0,2892.0,56.0,47.2916666667
2008-04-21,506.312,417.32,1432.0,2891.0,48.0,50.6956521739
2008-04-22,509.434,417.71,1354.0,2974.0,46.0,50.2307692308
2008-04-23,512.886,418.14,1300.0,3075.0,35.0,52.9545454545
2008-04-24,515.795,418.5,1207.0,2726.0,52.0,54.9285714286
2008-04-25,518.299,418.81,1283.0,2597.0,52.0,62.65625
2008-04-26,520.16,419.04,1487.0,2482.0,57.0,76.3939393939
2008-04-27,523.095,419.4,1299.0,2839.0,60.0,85.46875
2008-04-28,527.905,419.99,1306.0,3806.0,75.0,77.4186046512
2008-04-29,532.514,420.55,1500.0,3891.0,67.0,60.7222222222
2008-04-30,536.798,421.07,1428.0,3646.0,58.0,55.32
2008-05-01,539.788,421.43,1351.0,2917.0,59.0,60.6551724138
2008-05-02,542.695,421.78,1373.0,2903.0,64.0,62.7666666667
2008-05-03,545.779,422.15,1319.0,2916.0,42.0,64.9333333333
2008-05-04,549.551,422.6,1236.0,3194.0,56.0,63.5416666667
2008-05-05,551.73,422.86,1287.0,2442.0,56.0,70.6666666667
2008-05-06,556.201,423.39,1346.0,3660.0,60.0,74.3225806452
2008-05-07,561.106,423.97,1636.0,4169.0,60.0,69.5555555556
2008-05-08,566.65,424.62,973.0,3831.0,63.0,71.5185185185
2008-05-09,569.979,425.01,1357.0,3095.0,60.0,63.7894736842
2008-05-10,573.766,425.45,1235.0,3207.0,63.0,74.6666666667
2008-05-11,577.467,425.88,1450.0,3380.0,64.0,75.0714285714
2008-05-12,581.451,426.34,1321.0,3394.0,64.0,70.1578947368
2008-05-13,585.009,426.75,1302.0,3180.0,84.0,80.487804878
2008-05-14,588.492,427.15,1300.0,3146.0,90.0,86.2432432432
2008-05-15,591.292,427.47,1786.0,3274.0,76.0,98.9772727273
2008-05-16,597.43,428.17,1324.0,4522.0,103.0,98.7317073171
2008-05-17,602.901,428.79,1273.0,4125.0,94.0,98.0625
2008-05-18,608.49,429.42,1499.0,4370.0,53.0,95.8709677419
2008-05-19,612.76,429.9,1331.0,3484.0,0.0,89.475
2008-05-20,616.609,430.33,1271.0,3290.0,78.0,79.4827586207
2008-05-21,617.864,430.47,1954.0,2680.0,93.0,67.8333333333
2008-05-22,619.03,430.6,1657.0,2344.0,99.0,69.8947368421
2008-05-23,619.388,430.64,1650.0,1896.0,66.0,71.2962962963
2008-05-24,619.657,430.67,1816.0,1964.0,12.0,55.1818181818
2008-05-25,620.195,430.73,1999.0,2324.0,54.0,60.8214285714
2008-05-26,620.285,430.74,1768.0,1873.0,60.0,63.3571428571
2008-05-27,620.643,430.78,1758.0,1992.0,54.0,69.2162162162
2008-05-28,619.478,430.65,2055.0,1531.0,63.0,65.0689655172
2008-05-29,619.388,430.64,2037.0,2055.0,63.0,66.8620689655
2008-05-30,618.043,430.49,2405.0,1796.0,69.0,73.3333333333
2008-05-31,617.057,430.38,2499.0,2068.0,66.0,67.09375
2008-06-01,615.085,430.16,2661.0,1736.0,69.0,74.9375
2008-06-02,612.938,429.92,2655.0,1644.0,71.0,75.6896551724
2008-06-03,611.426,429.75,2510.0,1825.0,77.0,74.6875
2008-06-04,609.647,429.55,2372.0,1552.0,77.0,70.1818181818
2008-06-05,608.312,429.4,2372.0,1788.0,89.0,77.9268292683
2008-06-06,605.822,429.12,2563.0,1397.0,89.0,74.1333333333
2008-06-07,603.96,428.91,2417.0,1564.0,86.0,70.5
2008-06-08,602.195,428.71,2372.0,1565.0,83.0,87.4
2008-06-09,599.46,428.4,2856.0,1571.0,94.0,89.2571428571
2008-06-10,595.055,427.9,3822.0,1692.0,91.0,79.8947368421
2008-06-11,588.054,427.1,4973.0,1557.0,114.0,76.6153846154
2008-06-12,581.624,426.36,4750.0,1607.0,99.0,86.5483870968
2008-06-13,575.574,425.66,4254.0,1290.0,86.0,94.9069767442
2008-06-14,568.869,424.88,4715.0,1430.0,95.0,85.2571428571
2008-06-15,562.043,424.08,4637.0,1270.0,74.0,84.8421052632
2008-06-16,555.186,423.27,4688.0,1319.0,88.0,81.5
2008-06-17,548.293,422.45,4549.0,1153.0,79.0,85.4545454545
2008-06-18,541.034,421.58,4497.0,918.0,81.0,87.6111111111
2008-06-19,533.913,420.72,4789.0,1282.0,83.0,90.1379310345
2008-06-20,527.172,419.9,4413.0,1105.0,91.0,97.9142857143
2008-06-21,520.649,419.1,4433.0,1245.0,101.0,104.685714286
2008-06-22,514.098,418.29,4557.0,1360.0,106.0,93.1081081081
2008-06-23,507.593,417.48,4351.0,1155.0,84.0,83.3235294118
2008-06-24,502.72,416.87,3710.0,1317.0,64.0,80.6896551724
2008-06-25,496.298,416.06,4034.0,841.0,45.0,82.7941176471
2008-06-26,491.267,415.42,3608.0,1146.0,74.0,84.2258064516
2008-06-27,487.423,414.93,3236.0,1335.0,37.0,90.1212121212
2008-06-28,482.911,414.35,3571.0,1359.0,63.0,84.3666666667
2008-06-29,478.262,413.75,3454.0,1178.0,68.0,84.3055555556
2008-06-30,472.791,413.04,3624.0,933.0,67.0,81.5277777778
2008-07-01,468.057,412.42,3402.0,1087.0,72.0,85.2391304348
2008-07-02,463.416,411.81,3353.0,1077.0,64.0,89.2285714286
2008-07-03,458.958,411.22,3376.0,1199.0,71.0,82.962962963
2008-07-04,454.079,410.57,3538.0,1141.0,63.0,80.1333333333
2008-07-05,449.519,409.96,3400.0,1161.0,60.0,85.1290322581
2008-07-06,445.447,409.41,3387.0,1391.0,57.0,89.6666666667
2008-07-07,440.727,408.77,3536.0,1218.0,62.0,101.893617021
2008-07-08,436.407,408.18,3343.0,1239.0,74.0,104.322580645
2008-07-09,431.975,407.57,3360.0,1199.0,73.0,102.568181818
2008-07-10,427.632,406.97,3536.0,1404.0,58.0,103.181818182
2008-07-11,423.55,406.4,3145.0,1150.0,63.0,85.32
2008-07-12,418.844,405.74,3612.0,1287.0,48.0,89.5555555556
2008-07-13,414.455,405.12,3467.0,1304.0,50.0,95.2857142857
2008-07-14,410.175,404.51,3493.0,1396.0,61.0,92.6666666667
2008-07-15,405.706,403.87,3382.0,1202.0,73.0,79.5
2008-07-16,401.485,403.26,3513.0,1441.0,56.0,88.3714285714
2008-07-17,396.814,402.58,3593.0,1296.0,58.0,88.1707317073
2008-07-18,392.374,401.93,3422.0,1251.0,67.0,88.6944444444
2008-07-19,387.981,401.28,3481.0,1321.0,55.0,92.3111111111
2008-07-20,383.484,400.61,3545.0,1339.0,61.0,77.1891891892
2008-07-21,378.42,399.85,3424.0,927.0,56.0,75.5714285714
2008-07-22,374.657,399.28,3163.0,1315.0,49.0,78.1707317073
2008-07-23,371.959,398.87,2707.0,1396.0,49.0,92.1388888889
2008-07-24,368.301,398.31,2606.0,821.0,59.0,94.7380952381
2008-07-25,365.372,397.86,2649.0,1231.0,59.0,96.7872340426
2008-07-26,362.723,397.45,2607.0,1330.0,59.0,95.3548387097
2008-07-27,360.85,397.16,2658.0,1779.0,65.0,88.0322580645
2008-07-28,355.854,396.38,2649.0,184.0,54.0,83.4857142857
2008-07-29,352.415,395.84,2791.0,1110.0,53.0,82.0384615385
2008-07-30,350.267,395.5,2557.0,1531.0,57.0,89.2727272727
2008-07-31,348.372,395.2,2610.0,1714.0,59.0,89.4
2008-08-01,346.796,394.95,2279.0,1545.0,61.0,91.5
2008-08-02,344.609,394.6,2409.0,1361.0,55.0,94.0
2008-08-03,343.36,394.4,2246.0,1677.0,61.0,88.9375
2008-08-04,341.548,394.11,2508.0,1652.0,58.0,90.46875
2008-08-05,339.195,393.73,2425.0,1293.0,54.0,90.075
2008-08-06,336.17,393.24,2459.0,988.0,54.0,92.1481481481
2008-08-07,333.896,392.87,2225.0,1136.0,57.0,86.1
2008-08-08,331.64,392.5,2296.0,1210.0,51.0,78.4838709677
2008-08-09,330.115,392.25,2099.0,1381.0,51.0,80.25
2008-08-10,328.409,391.97,2323.0,1510.0,47.0,84.8048780488
2008-08-11,327.264,391.78,2166.0,1645.0,56.0,93.5348837209
2008-08-12,325.215,391.44,2240.0,1255.0,48.0,93.3333333333
2008-08-13,324.312,391.29,2029.0,1626.0,52.0,103.871794872
2008-08-14,323.649,391.18,1918.0,1636.0,52.0,103.512195122
2008-08-15,322.088,390.92,2044.0,1315.0,58.0,104.392857143
2008-08-16,321.136,390.76,1863.0,1443.0,60.0,95.75
2008-08-17,319.35,390.46,1953.0,1112.0,59.0,77.0714285714
2008-08-18,317.684,390.18,1808.0,1019.0,51.0,73.2142857143
2008-08-19,315.908,389.88,1900.0,1046.0,41.0,79.935483871
2008-08-20,314.791,389.69,1842.0,1318.0,39.0,84.3928571429
2008-08-21,314.144,389.58,1890.0,1605.0,41.0,88.7666666667
2008-08-22,313.144,389.41,1894.0,1437.0,47.0,89.7096774194
2008-08-23,312.086,389.23,1924.0,1436.0,45.0,87.4102564103
2008-08-24,310.969,389.04,1821.0,1305.0,47.0,94.1111111111
2008-08-25,309.631,388.81,1826.0,1197.0,46.0,89.4193548387
2008-08-26,307.948,388.52,1997.0,1210.0,62.0,85.2258064516
2008-08-27,306.961,388.35,1971.0,1519.0,46.0,94.2777777778
2008-08-28,304.814,387.98,2019.0,987.0,50.0,97.2051282051
2008-08-29,302.923,387.65,2046.0,1144.0,51.0,100.651162791
2008-08-30,301.834,387.46,1906.0,1408.0,51.0,89.8181818182
2008-08-31,300.287,387.19,1845.0,1120.0,55.0,74.3928571429
2008-09-01,298.519,386.88,2010.0,1168.0,49.0,76.12
2008-09-02,296.482,386.52,2025.0,1049.0,51.0,83.9393939394
2008-09-03,294.672,386.2,1904.0,1041.0,50.0,92.9772727273
2008-09-04,293.879,386.06,1790.0,1452.0,62.0,96.0
2008-09-05,292.423,385.8,1905.0,1240.0,69.0,98.875
2008-09-06,291.083,385.56,1818.0,1199.0,57.0,101.181818182
2008-09-07,289.854,385.34,1709.0,1135.0,46.0,96.4054054054
2008-09-08,288.904,385.17,1592.0,1159.0,46.0,88.2619047619
2008-09-09,287.569,384.93,1653.0,1019.0,39.0,69.12
2008-09-10,286.411,384.72,1653.0,1106.0,37.0,76.7941176471
2008-09-11,285.199,384.5,1617.0,1035.0,29.0,83.3170731707
2008-09-12,284.482,384.37,1725.0,1395.0,31.0,79.2857142857
2008-09-13,284.206,384.32,1547.0,1444.0,36.0,79.8333333333
2008-09-14,282.388,383.99,1806.0,914.0,25.0,79.15625
2008-09-15,281.735,383.87,1586.0,1284.0,27.0,85.5135135135
2008-09-16,281.082,383.75,1678.0,1380.0,31.0,85.5
2008-09-17,279.449,383.45,1602.0,810.0,31.0,68.0909090909
2008-09-18,278.197,383.22,1774.0,1177.0,34.0,73.1034482759
2008-09-19,277.816,383.15,1762.0,1595.0,25.0,71.375
2008-09-20,277.544,383.1,1392.0,1278.0,23.0,76.6129032258
2008-09-21,276.893,382.98,1594.0,1289.0,23.0,77.064516129
2008-09-22,275.496,382.72,1647.0,977.0,34.0,75.3448275862
2008-09-23,273.992,382.44,1713.0,989.0,34.0,81.7575757576
2008-09-24,273.992,382.44,1472.0,1509.0,37.0,89.7073170732
2008-09-25,273.884,382.42,1483.0,1470.0,41.0,89.2291666667
2008-09-26,273.616,382.37,1406.0,1312.0,41.0,91.46875
2008-09-27,273.293,382.31,1378.0,1263.0,48.0,88.7586206897
2008-09-28,272.004,382.07,1488.0,879.0,41.0,88.8529411765
2008-09-29,271.151,381.91,1302.0,898.0,26.0,84.6818181818
2008-09-30,269.825,381.66,1497.0,856.0,28.0,89.0689655172
2008-10-01,269.242,381.55,1293.0,1027.0,28.0,92.380952381
2008-10-02,268.606,381.43,1261.0,973.0,33.0,76.0769230769
2008-10-03,268.023,381.32,1233.0,967.0,28.0,65.9333333333
2008-10-04,267.758,381.27,1225.0,1098.0,7.0,67.5652173913
2008-10-05,267.333,381.19,1212.0,1017.0,19.0,69.16
2008-10-06,266.274,380.99,1414.0,899.0,19.0,69.09375
2008-10-07,265.489,380.84,1211.0,837.0,22.0,75.3076923077
2008-10-08,263.815,380.52,1387.0,574.0,31.0,72.8
2008-10-09,262.403,380.25,1285.0,604.0,31.0,61.125
2008-10-10,261.357,380.05,1289.0,796.0,34.0,55.7916666667
2008-10-11,260.27,379.84,1435.0,926.0,39.0,55.3
2008-10-12,259.496,379.69,1297.0,941.0,34.0,60.0909090909
2008-10-13,258.464,379.49,1295.0,805.0,30.0,64.75
2008-10-14,257.02,379.21,1460.0,766.0,34.0,67.2857142857
2008-10-15,255.785,378.97,1345.0,751.0,29.0,69.8125
2008-10-16,254.819,378.78,1258.0,801.0,30.0,80.1764705882
2008-10-17,253.497,378.52,1326.0,687.0,27.0,79.6944444444
2008-10-18,252.328,378.29,1545.0,983.0,27.0,73.2
2008-10-19,251.515,378.13,1338.0,951.0,23.0,68.3
2008-10-20,250.103,377.85,1328.0,639.0,23.0,63.1818181818
2008-10-21,248.951,377.62,1144.0,579.0,16.0,66.3461538462
2008-10-22,247.899,377.41,1075.0,565.0,20.0,73.0294117647
2008-10-23,245.896,377.01,1424.0,434.0,20.0,74.5641025641
2008-10-24,244.662,376.76,1277.0,683.0,28.0,76.1351351351
2008-10-25,243.429,376.51,1194.0,598.0,26.0,76.4285714286
2008-10-26,242.443,376.31,1295.0,822.0,24.0,72.7741935484
2008-10-27,240.623,375.94,1267.0,371.0,22.0,72.8611111111
2008-10-28,238.535,375.51,1433.0,397.0,17.0,72.8333333333
2008-10-29,237.126,375.22,1191.0,495.0,14.0,73.9565217391
2008-10-30,235.532,374.89,1212.0,422.0,14.0,66.1818181818
2008-10-31,234.433,374.66,1129.0,586.0,11.0,66.7058823529
2008-11-01,233.86,374.54,1445.0,1170.0,14.0,60.4375
2008-11-02,234.577,374.69,1171.0,1532.0,0.0,62.35
2008-11-03,235.293,374.84,1190.0,1604.0,53.0,53.0
2008-11-04,235.341,374.85,1017.0,1061.0,20.0,52.0476190476
2008-11-05,235.15,374.81,924.0,841.0,13.0,47.0625
2008-11-06,233.573,374.48,1482.0,695.0,8.0,53.8181818182
2008-11-07,232.378,374.23,1172.0,578.0,8.0,60.2173913043
2008-11-08,231.518,374.05,1253.0,822.0,3.0,54.0434782609
2008-11-09,230.621,373.86,1359.0,913.0,6.0,52.8333333333
2008-11-10,229.071,373.53,1499.0,724.0,6.0,51.5333333333
2008-11-11,227.85,373.27,1483.0,875.0,8.0,55.3870967742
2008-11-12,227.146,373.12,1099.0,752.0,8.0,58.75
2008-11-13,225.982,372.87,1332.0,745.0,0.0,60.4642857143
2008-11-14,224.966,372.65,1299.0,804.0,17.0,64.9032258065
2008-11-15,224.043,372.45,1402.0,954.0,17.0,65.5897435897
2008-11-16,223.397,372.31,1268.0,951.0,9.0,67.4482758621
2008-11-17,222.751,372.17,1306.0,995.0,15.0,69.5555555556
2008-11-18,221.785,371.96,1348.0,874.0,13.0,71.0526315789
2008-11-19,220.288,371.63,1258.0,515.0,12.0,58.4705882353
2008-11-20,219.018,371.35,1184.0,550.0,6.0,61.2272727273
2008-11-21,218.202,371.17,1106.0,701.0,6.0,46.8461538462
2008-11-22,217.522,371.02,1183.0,846.0,6.0,51.9772727273
2008-11-23,216.852,370.87,1159.0,828.0,7.0,52.2608695652
2008-11-24,215.605,370.59,1239.0,617.0,7.0,57.0
2008-11-25,215.472,370.56,1217.0,1159.0,9.0,58.2727272727
2008-11-26,215.026,370.46,1216.0,998.0,7.0,52.25
2008-11-27,214.047,370.24,1384.0,893.0,3.0,53.1176470588
2008-11-28,211.798,369.73,1687.0,556.0,3.0,49.3333333333
2008-11-29,210.837,369.51,1342.0,861.0,3.0,54.5483870968
2008-11-30,209.395,369.18,1381.0,657.0,3.0,59.0
2008-12-01,207.837,368.82,1346.0,568.0,7.0,55.4545454545
2008-12-02,206.51,368.51,1376.0,714.0,7.0,45.5
2008-12-03,205.439,368.26,1135.0,599.0,4.0,46.2857142857
2008-12-04,203.823,367.88,1310.0,498.0,3.0,42.6
2008-12-05,202.2,367.88,1310.0,498.0,4.0,41.2592592593
2008-12-06,201.935,367.43,1296.0,1151.0,3.0,35.5454545455
2008-12-07,201.348,367.29,1342.0,1047.0,1.0,31.9333333333
2008-12-08,200.384,367.06,1311.0,829.0,4.0,34.6
2008-12-09,199.886,366.94,1256.0,1006.0,1.0,39.84
2008-12-10,199.434,366.83,1247.0,1022.0,3.0,47.64
2008-12-11,199.393,366.82,1180.0,1163.0,4.0,44.2916666667
2008-12-12,199.187,366.77,1110.0,1011.0,5.0,45.5185185185
2008-12-13,199.27,366.79,1100.0,1152.0,10.0,42.9375
2008-12-14,199.187,366.77,1252.0,1210.0,0.0,34.0
2008-12-15,199.516,366.85,1026.0,1196.0,4.0,37.1666666667
2008-12-16,201.181,367.25,1026.0,1866.0,1.0,32.8571428571
2008-12-17,202.145,367.48,1015.0,1506.0,5.0,28.5
2008-12-18,203.403,367.78,1171.0,1808.0,3.0,34.7058823529
2008-12-19,204.326,368.0,1094.0,1560.0,1.0,40.5454545455
2008-12-20,206.253,368.45,958.0,1934.0,4.0,36.1176470588
2008-12-21,207.666,368.78,1044.0,1756.0,0.0,38.3636363636
2008-12-22,209.482,369.2,1090.0,2006.0,0.0,40.5454545455
2008-12-23,211.58,369.68,967.0,2026.0,1.0,40.6153846154
2008-12-24,212.279,369.84,960.0,1313.0,1.0,43.1666666667
2008-12-25,214.492,370.34,1063.0,2183.0,4.0,40.3846153846
2008-12-26,216.629,370.82,952.0,2032.0,3.0,32.4285714286
2008-12-27,217.612,371.04,886.0,1386.0,4.0,37.2
2008-12-28,217.975,371.12,1131.0,1320.0,6.0,43.6585365854
2008-12-29,217.975,371.12,1143.0,1149.0,6.0,47.92
2008-12-30,218.021,371.13,1013.0,1040.0,4.0,38.347826087
2008-12-31,217.975,371.12,1032.0,1013.0,4.0,38.347826087
